fork,	NN,	fork,	cutlery used for serving and eating food;the act of branching out or dividing into branches;the region of the angle formed by the junction of two branches;an agricultural tool used for lifting or digging; has a handle and metal prongs;the angle formed by the inner sides of the legs where they join the human trunk
bitty,	JJ,	bitty,	(used informally
light,	JJ,	light,	of comparatively little physical weight or density;(used of color;of the military or industry; using (or being;not great in degree or quantity or number;psychologically light; especially free from sadness or troubles;characterized by or emitting light;(used of vowels or syllables;easily assimilated in the alimentary canal; not rich or heavily seasoned;(used of soil;(of sound or color;moving easily and quickly; nimble;demanding little effort; not burdensome;of little intensity or power or force;(physics, chemistry;weak and likely to lose consciousness;very thin and insubstantial;marked by temperance in indulgence;less than the correct or legal or full amount often deliberately so;having little importance;intended primarily as entertainment; not serious or profound;silly or trivial;designed for ease of movement or to carry little weight;having relatively few calories;or lite;or light;(of sleep;casual and unrestrained in sexual behavior;or light
light,	NNS,	lights,	(physics;any device serving as a source of illumination;a particular perspective or aspect of a situation;the quality of being luminous; emitting or reflecting light;an illuminated area;a condition of spiritual awareness; divine illumination;the visual effect of illumination on objects or scenes as created in pictures;a person regarded very fondly;having abundant light or illumination;mental understanding as an enlightening experience;merriment expressed by a brightness or gleam or animation of countenance;public awareness;a divine presence believed by Quakers to enlighten and guide the soul;a visual warning signal;a device for lighting or igniting fuel or charges or fires
everything,	NN,	everything,	--- No definition found for pos_key n ---
garden,	NN,	garden,	a plot of ground where plants are cultivated;the flowers or vegetables or fruits or herbs that are cultivated in a garden;a yard or lawn adjoining a house
turn,	VBP,	turn,	change orientation or direction, also in the abstract sense;undergo a transformation or a change of position or action;undergo a change or development;cause to move around or rotate;change to the contrary;pass to the other side of;pass into a condition gradually, take on a specific property or attribute; become;let (something;move around an axis or a center;cause to move around a center so as to show another side of;to send or let go;to break and turn over earth especially with a plow;shape by rotating on a lathe or cutting device or a wheel;change color;twist suddenly so as to sprain;cause to change or turn into something different;assume new characteristics;accomplish by rotating;get by buying and selling;cause to move along an axis or into a new direction;channel one's attention, interest, thought, or attention toward or away from something;cause (a plastic object;alter the functioning or setting of;direct at someone;have recourse to or make an appeal or request for help or information to;go sour or spoil;become officially one year older
bathe,	VB,	bathe,	cleanse the entire body;suffuse or envelope with something;swim for pleasure or recreation
asleep,	JJ,	asleep,	in a state of sleep;lacking sensation
nap,	NN,	nap,	a period of time spent sleeping;a soft or fuzzy surface texture;the yarn (as in a rug or velvet or corduroy;sleeping for a short period of time (usually not in bed;a card game similar to whist; usually played for stakes
nap,	NNS,	naps,	a period of time spent sleeping;a soft or fuzzy surface texture;the yarn (as in a rug or velvet or corduroy;sleeping for a short period of time (usually not in bed;a card game similar to whist; usually played for stakes
tire,	VB,	tire,	lose interest or become bored with something or somebody;exhaust or get tired through overuse or great strain or stress;deplete;cause to be bored
brush,	VB,	brush,	rub with a brush, or as if with a brush;touch lightly and briefly;clean with a brush;sweep across or over;remove with or as if with a brush;cover by brushing
brush,	VBP,	brush,	rub with a brush, or as if with a brush;touch lightly and briefly;clean with a brush;sweep across or over;remove with or as if with a brush;cover by brushing
doll,	NN,	doll,	a small replica of a person; used as a toy;informal terms for a (young
doll,	NNS,	dolls,	a small replica of a person; used as a toy;informal terms for a (young
hair,	NN,	hair,	a covering for the body (or parts of it;as on the human head;a very small distance or space;filamentous hairlike growth on a plant;any of the cylindrical filaments characteristically growing from the epidermis of a mammal;cloth woven from horsehair or camelhair; used for upholstery or stiffening in garments;a filamentous projection or process on an organism
cry,	VBG,	crying,	utter a sudden loud cry;shed tears because of sadness, rage, or pain;utter aloud; often with surprise, horror, or joy;proclaim or announce in public;demand immediate action;utter a characteristic sound;bring into a particular state by crying
somewhere,	RB,	somewhere,	in or at or to some place;`someplace' is used informally for `somewhere'
pox,	NN,	pox,	a common venereal disease caused by the treponema pallidum spirochete; symptoms change through progressive stages; can be congenital (transmitted through the placenta;a contagious disease characterized by purulent skin eruptions that may leave pock marks
tickle,	VB,	tickle,	touch (a body part;feel sudden intense sensation or emotion;touch or stroke lightly
miss,	VBD,	missed,	fail to perceive or to catch with the senses or the mind;feel or suffer from the lack of;fail to attend an event or activity;leave undone or leave out;fail to reach or get to;be without;fail to reach;be absent;fail to experience
stay,	VB,	stay,	stay the same; remain in a certain state;stay put (in a certain place;continue in a place, position, or situation;remain behind;stop or halt;stay behind;hang on during a trial of endurance;stop a judicial process;fasten with stays;overcome or allay
stay,	VBP,	stay,	stay the same; remain in a certain state;stay put (in a certain place;continue in a place, position, or situation;remain behind;stop or halt;stay behind;hang on during a trial of endurance;stop a judicial process;fasten with stays;overcome or allay
pant,	NNS,	pants,	the noise made by a short puff of steam (as from an engine;(usually in the plural;a short labored intake of breath with the mouth open
last,	JJ,	last,	immediately past;coming after all others in time or space or degree or being the only one remaining;occurring at or forming an end or termination;most unlikely or unsuitable;occurring at the time of death;conclusive in a process or progression;highest in extent or degree;not to be altered or undone;lowest in rank or importance
last,	RB,	last,	most recently;the item at the end
quiet,	NN,	quiet,	a period of calm weather;an untroubled state; free from disturbances;the absence of sound;a disposition free from stress or emotion
quiet,	JJR,	quieter,	characterized by an absence or near absence of agitation or activity;free of noise or uproar; or making little if any sound;not showy or obtrusive;in a softened tone;(of a body of water;(of the sun
cha,	NN,	cha,	100 chon equal 1 won in South Korea;100 chon equal 1 won in North Korea;a close friend who accompanies his buddies in their activities;bait consisting of chopped fish and fish oils that are dumped overboard to attract fish;a large Pacific salmon with small spots on its back; an important food fish
cha,	NNS,	cha,	100 chon equal 1 won in South Korea;100 chon equal 1 won in North Korea;a close friend who accompanies his buddies in their activities;bait consisting of chopped fish and fish oils that are dumped overboard to attract fish;a large Pacific salmon with small spots on its back; an important food fish
ribbon,	NN,	ribbon,	any long object resembling a thin line;an award for winning a championship or commemorating some other event;a long strip of inked material for making characters on paper with a typewriter;notion consisting of a narrow strip of fine material used for trimming
tree,	VBP,	tree,	force a person or an animal into a position from which he cannot escape;plant with trees;chase an animal up a tree;stretch (a shoe
tree,	VBZ,	trees,	force a person or an animal into a position from which he cannot escape;plant with trees;chase an animal up a tree;stretch (a shoe
sink,	NN,	sink,	plumbing fixture consisting of a water basin fixed to a wall or floor and having a drainpipe;(technology;a depression in the ground communicating with a subterranean passage (especially in limestone;a covered cistern; waste water and sewage flow into it
Bree,	NNP,	Bree,	--- No definition found for pos_key n ---
clothes,	NNS,	clothes,	clothing in general
chest,	NN,	chest,	the part of the human torso between the neck and the diaphragm or the corresponding part in other vertebrates;box with a lid; used for storage; usually large and sturdy;the front of the trunk from the neck to the abdomen;furniture with drawers for keeping clothes
drawer,	NNS,	drawers,	a boxlike container in a piece of furniture; made so as to slide in and out;the person who writes a check or draft instructing the drawee to pay someone else;an artist skilled at drawing
neat,	NN,	neat,	--- No definition found for pos_key n ---
neat,	JJ,	neat,	clean or organized;showing care in execution;free from clumsiness; precisely or deftly executed;superficially impressive, but lacking depth and attention to the true complexities of a subject;very good;(of an alcoholic drink
makeup,	NN,	makeup,	cosmetics applied to the face to improve or change your appearance;an event that is substituted for a previously cancelled event;the way in which someone or something is composed
lamp,	NN,	lamp,	an artificial source of visible illumination;a piece of furniture holding one or more electric light bulbs
everybody,	NN,	everybody,	--- No definition found for pos_key n ---
favorite,	JJ,	favorite,	appealing to the general public;preferred above all others and treated with partiality
favorite,	NN,	favorite,	something regarded with special favor or liking;a special loved one;a competitor thought likely to win
Bugsbunny,	NN,	Bugsbunny,	--- No definition found for pos_key n ---
nobody,	NN,	nobody,	a person of no influence
boo,	VB,	boo,	show displeasure, as after a performance or speech
mean,	VBP,	mean,	mean or intend to express or convey;have as a logical consequence;denote or connote;have in mind as a purpose;have a specified degree of importance;intend to refer to;destine or designate for a certain purpose
mean,	JJ,	mean,	approximating the statistical norm or average or expected value;characterized by malice;having or showing an ignoble lack of honor or morality;excellent;marked by poverty befitting a beggar;(used of persons or behavior;(used of sums of money;of no value or worth
mean,	VBG,	meaning,	mean or intend to express or convey;have as a logical consequence;denote or connote;have in mind as a purpose;have a specified degree of importance;intend to refer to;destine or designate for a certain purpose
gotta,	VB,	gotta,	--- No definition found for pos_key v ---
gotta,	VBN,	gotta,	--- No definition found for pos_key v ---
dish,	NNS,	dishes,	a piece of dishware normally used as a container for holding or serving food;a particular item of prepared food;the quantity that a dish will hold;a very attractive or seductive looking woman;directional antenna consisting of a parabolic reflector for microwave or radio frequency radiation;an activity that you like or at which you are superior
cmon,	NN,	cmon,	--- No definition found for pos_key n ---
beat,	VBP,	beat,	come out better in a competition, race, or conflict;give a beating to; subject to a beating, either as a punishment or as an act of aggression;hit repeatedly;move rhythmically;shape by beating;make a rhythmic sound;glare or strike with great intensity;move with a thrashing motion;sail with much tacking or with difficulty;stir vigorously;strike (a part of one's own body;be superior;avoid paying;make a sound like a clock or a timer;move with a flapping motion;indicate by beating, as with the fingers or drumsticks;move with or as if with a regular alternating motion;make by pounding or trampling;produce a rhythm by striking repeatedly;strike (water or bushes;beat through cleverness and wit;be a mystery or bewildering to;wear out completely
popper,	NN,	popper,	British philosopher (born in Austria;1902-1994;a container of stimulant drug (amyl nitrate or butyl nitrite;a container for cooking popcorn
jet,	NN,	jet,	an airplane powered by one or more jet engines;the occurrence of a sudden discharge (as of liquid;a hard black form of lignite that takes a brilliant polish and is used in jewelry or ornamentation;atmospheric discharges (lasting 10 msec;street names for ketamine;an artificially produced flow of water
visit,	VB,	visit,	go to see a place, as for entertainment;go to certain places as for sightseeing;pay a brief visit;come to see in an official or professional capacity;impose something unpleasant;talk socially without exchanging too much information;stay with as a guest;assail
Nonoke,	NNP,	Nonoke,	--- No definition found for pos_key n ---
fun,	NN,	fun,	activities that are enjoyable or amusing;verbal wit or mockery (often at another's expense but not to be taken seriously;violent and excited activity;a disposition to find (or make
panties,	NNS,	panties,	short underpants for women or children (usually used in the plural;short underpants for women or children (usually used in the plural
contrary,	JJ,	contrary,	very opposed in nature or character or purpose;of words or propositions so related that both cannot be true but both may be false;resistant to guidance or discipline;in an opposing direction
